state_fips,county_fips,Pop,Year
1,1,40251,1996
1,1,41293,1997
1,1,42193,1998
1,1,43140,1999
1,3,124261,1996
1,3,128770,1997
1,3,132857,1998
1,3,135820,1999
1,5,26866,1996
1,5,26747,1997
1,5,26936,1998
1,5,26726,1999
1,7,18256,1996
1,7,18639,1997
1,7,18987,1998
1,7,19601,1999
1,9,43544,1996
1,9,44897,1997
1,9,46292,1998
1,9,47411,1999
1,11,11307,1996
1,11,11310,1997
1,11,11325,1998
1,11,11343,1999
1,13,21801,1996
1,13,21769,1997
1,13,21658,1998
1,13,21522,1999
1,15,116577,1996
1,15,117132,1997
1,15,117083,1998
1,15,116541,1999
1,17,36857,1996
1,17,36640,1997
1,17,36706,1998
1,17,36369,1999
1,19,21281,1996
1,19,21601,1997
1,19,21827,1998
1,19,21894,1999
1,21,35631,1996
1,21,36310,1997
1,21,36926,1998
1,21,37604,1999
1,23,15989,1996
1,23,15883,1997
1,23,15829,1998
1,23,15518,1999
1,25,28077,1996
1,25,28606,1997
1,25,28531,1998
1,25,28756,1999
1,27,13633,1996
1,27,13841,1997
1,27,13966,1998
1,27,14012,1999
1,29,13521,1996
1,29,14090,1997
1,29,14283,1998
1,29,14456,1999
1,31,42124,1996
1,31,42041,1997
1,31,42222,1998
1,31,42128,1999
1,33,52630,1996
1,33,53094,1997
1,33,52924,1998
1,33,52552,1999
1,35,14176,1996
1,35,14032,1997
1,35,13863,1998
1,35,13728,1999
1,37,11551,1996
1,37,11585,1997
1,37,11637,1998
1,37,11712,1999
1,39,37414,1996
1,39,37432,1997
1,39,37461,1998
1,39,37587,1999
1,41,13580,1996
1,41,13694,1997
1,41,13626,1998
1,41,13619,1999
1,43,73409,1996
1,43,74086,1997
1,43,74944,1998
1,43,75661,1999
1,45,49453,1996
1,45,49101,1997
1,45,48916,1998
1,45,49127,1999
1,47,47350,1996
1,47,47109,1997
1,47,46803,1998
1,47,46669,1999
1,49,57374,1996
1,49,57653,1997
1,49,58274,1998
1,49,58948,1999
1,51,58573,1996
1,51,60340,1997
1,51,61985,1998
1,51,63488,1999
1,53,36388,1996
1,53,36622,1997
1,53,36732,1998
1,53,36671,1999
1,55,102757,1996
1,55,103758,1997
1,55,103923,1998
1,55,103472,1999
1,57,18061,1996
1,57,18110,1997
1,57,18096,1998
1,57,18103,1999
1,59,29402,1996
1,59,29606,1997
1,59,29684,1998
1,59,29716,1999
1,61,24753,1996
1,61,24845,1997
1,61,24875,1998
1,61,24968,1999
1,63,9971,1996
1,63,9931,1997
1,63,9843,1998
1,63,9756,1999
1,65,16358,1996
1,65,16442,1997
1,65,16750,1998
1,65,16870,1999
1,67,15570,1996
1,67,15699,1997
1,67,15798,1998
1,67,15787,1999
1,69,84699,1996
1,69,85133,1997
1,69,85613,1998
1,69,86116,1999
1,71,50654,1996
1,71,50704,1997
1,71,51339,1998
1,71,51535,1999
1,73,662376,1996
1,73,660202,1997
1,73,660039,1998
1,73,657422,1999
1,75,15888,1996
1,75,15957,1997
1,75,16012,1998
1,75,16034,1999
1,77,83973,1996
1,77,83909,1997
1,77,84206,1998
1,77,84327,1999
1,79,33079,1996
1,79,33278,1997
1,79,33447,1998
1,79,33795,1999
1,81,95402,1996
1,81,98438,1997
1,81,100481,1998
1,81,102164,1999
1,83,59998,1996
1,83,61135,1997
1,83,62247,1998
1,83,63037,1999
1,85,12838,1996
1,85,12876,1997
1,85,12984,1998
1,85,13029,1999
1,87,23533,1996
1,87,23074,1997
1,87,23207,1998
1,87,22993,1999
1,89,270331,1996
1,89,272382,1997
1,89,278008,1998
1,89,280381,1999
1,91,23440,1996
1,91,23508,1997
1,91,23375,1998
1,91,23158,1999
1,93,30882,1996
1,93,30914,1997
1,93,30857,1998
1,93,30464,1999
1,95,79322,1996
1,95,79951,1997
1,95,80192,1998
1,95,80524,1999
1,97,396444,1996
1,97,398229,1997
1,97,398886,1998
1,97,399652,1999
1,99,24391,1996
1,99,24147,1997
1,99,24005,1998
1,99,23960,1999
1,101,217605,1996
1,101,217715,1997
1,101,217392,1998
1,101,215813,1999
1,103,107397,1996
1,103,108377,1997
1,103,109218,1998
1,103,109665,1999
1,105,12605,1996
1,105,12605,1997
1,105,12682,1998
1,105,12610,1999
1,107,20982,1996
1,107,20946,1997
1,107,21019,1998
1,107,21028,1999
1,109,28359,1996
1,109,28540,1997
1,109,28648,1998
1,109,28469,1999
1,111,20209,1996
1,111,19962,1997
1,111,20025,1998
1,111,20263,1999
1,113,51602,1996
1,113,50737,1997
1,113,50368,1998
1,113,50071,1999
1,115,59380,1996
1,115,60648,1997
1,115,62018,1998
1,115,63852,1999
1,117,130157,1996
1,117,135805,1997
1,117,140853,1998
1,117,146392,1999
1,119,16164,1996
1,119,15901,1997
1,119,15765,1998
1,119,15615,1999
1,121,76418,1996
1,121,76648,1997
1,121,77025,1998
1,121,77521,1999
1,123,40077,1996
1,123,40287,1997
1,123,40360,1998
1,123,40329,1999
1,125,158511,1996
1,125,159878,1997
1,125,160761,1998
1,125,161435,1999
1,127,70177,1996
1,127,70677,1997
1,127,71006,1998
1,127,71318,1999
1,129,17425,1996
1,129,17585,1997
1,129,17663,1998
1,129,17742,1999
1,131,13604,1996
1,131,13455,1997
1,131,13451,1998
1,131,13414,1999
1,133,23735,1996
1,133,23970,1997
1,133,24130,1998
1,133,24459,1999
2,13,2298,1996
2,13,2288,1997
2,13,2221,1998
2,13,2179,1999
2,16,4740,1996
2,16,4100,1997
2,16,3941,1998
2,16,3913,1999
2,20,249571,1996
2,20,251359,1997
2,20,255618,1998
2,20,257808,1999
2,50,15582,1996
2,50,15771,1997
2,50,16005,1998
2,50,16215,1999
2,60,1052,1996
2,60,1091,1997
2,60,1090,1998
2,60,1061,1999
2,68,2006,1996
2,68,1968,1997
2,68,1938,1998
2,68,1883,1999
2,70,4425,1996
2,70,4446,1997
2,70,4488,1998
2,70,4565,1999
2,90,83562,1996
2,90,83261,1997
2,90,84253,1998
2,90,84366,1999
2,100,2271,1996
2,100,2311,1997
2,100,2321,1998
2,100,2288,1999
2,110,29912,1996
2,110,30296,1997
2,110,30143,1998
2,110,30192,1999
2,122,47243,1996
2,122,47806,1997
2,122,48321,1998
2,122,48993,1999
2,130,14835,1996
2,130,14642,1997
2,130,14228,1998
2,130,14097,1999
2,150,14905,1996
2,150,14719,1997
2,150,14479,1998
2,150,14350,1999
2,164,1744,1996
2,164,1725,1997
2,164,1736,1998
2,164,1748,1999
2,170,52018,1996
2,170,53920,1997
2,170,55793,1998
2,170,57945,1999
2,180,8854,1996
2,180,8931,1997
2,180,9004,1998
2,180,8908,1999
2,185,7091,1996
2,185,7223,1997
2,185,7017,1998
2,185,7089,1999
2,188,6523,1996
2,188,6665,1997
2,188,6764,1998
2,188,6720,1999
2,201,7005,1996
2,201,6987,1997
2,201,6863,1998
2,201,6694,1999
2,220,8439,1996
2,220,8485,1997
2,220,8305,1998
2,220,8193,1999
2,232,3840,1996
2,232,3780,1997
2,232,3655,1998
2,232,3489,1999
2,240,5939,1996
2,240,5878,1997
2,240,5984,1998
2,240,5852,1999
2,261,10273,1996
2,261,10339,1997
2,261,10256,1998
2,261,10229,1999
2,270,6642,1996
2,270,6791,1997
2,270,6868,1998
2,270,6963,1999
2,280,6917,1996
2,280,6898,1997
2,280,6813,1998
2,280,6802,1999
2,282,884,1996
2,282,867,1997
2,282,790,1998
2,282,770,1999
2,290,6347,1996
2,290,6299,1997
2,290,6311,1998
2,290,6188,1999
4,1,68631,1996
4,1,69450,1997
4,1,68734,1998
4,1,68562,1999
4,3,110134,1996
4,3,111652,1997
4,3,112404,1998
4,3,112754,1999
4,5,112054,1996
4,5,113719,1997
4,5,114087,1998
4,5,114498,1999
4,7,47234,1996
4,7,48215,1997
4,7,48839,1998
4,7,49051,1999
4,9,30697,1996
4,9,31255,1997
4,9,31711,1998
4,9,31998,1999
4,11,9321,1996
4,11,9418,1997
4,11,9323,1998
4,11,9018,1999
4,12,14590,1996
4,12,14757,1997
4,12,14830,1998
4,12,14867,1999
4,13,2614093,1996
4,13,2698459,1997
4,13,2783779,1998
4,13,2861395,1999
4,15,125838,1996
4,15,128331,1997
4,15,130647,1998
4,15,134222,1999
4,17,92155,1996
4,17,94705,1997
4,17,96838,1998
4,17,98327,1999
4,19,766853,1996
4,19,778684,1997
4,19,790333,1998
4,19,803618,1999
4,21,139456,1996
4,21,142936,1997
4,21,146947,1998
4,21,152301,1999
4,23,36187,1996
4,23,37223,1997
4,23,38155,1998
4,23,39150,1999
4,25,140078,1996
4,25,144333,1997
4,25,148748,1998
4,25,152957,1999
4,27,124987,1996
4,27,129070,1997
4,27,131902,1998
4,27,135614,1999
5,1,20930,1996
5,1,20753,1997
5,1,20657,1998
5,1,20717,1999
5,3,24366,1996
5,3,24323,1997
5,3,24337,1998
5,3,24287,1999
5,5,35929,1996
5,5,36182,1997
5,5,36319,1998
5,5,36664,1999
5,7,126214,1996
5,7,130254,1997
5,7,133875,1998
5,7,138424,1999
5,9,31571,1996
5,9,31709,1997
5,9,31797,1998
5,9,31846,1999
5,11,11558,1996
5,11,11469,1997
5,11,11408,1998
5,11,11409,1999
5,13,5688,1996
5,13,5699,1997
5,13,5684,1998
5,13,5657,1999
5,15,22359,1996
5,15,22391,1997
5,15,22438,1998
5,15,22516,1999
5,17,15259,1996
5,17,15218,1997
5,17,15021,1998
5,17,14858,1999
5,19,21998,1996
5,19,22176,1997
5,19,21586,1998
5,19,21403,1999
5,21,17522,1996
5,21,17379,1997
5,21,17122,1998
5,21,17025,1999
5,23,22253,1996
5,23,22548,1997
5,23,22890,1998
5,23,23296,1999
5,25,8268,1996
5,25,8337,1997
5,25,8421,1998
5,25,8558,1999
5,27,25278,1996
5,27,25252,1997
5,27,25109,1998
5,27,24686,1999
5,29,19736,1996
5,29,19953,1997
5,29,19828,1998
5,29,19856,1999
5,31,75202,1996
5,31,76247,1997
5,31,77199,1998
5,31,77668,1999
5,33,48828,1996
5,33,49469,1997
5,33,50267,1998
5,33,51409,1999
5,35,49336,1996
5,35,49519,1997
5,35,49794,1998
5,35,50138,1999
5,37,19284,1996
5,37,19389,1997
5,37,19414,1998
5,37,19302,1999
5,39,9276,1996
5,39,9147,1997
5,39,9051,1998
5,39,8920,1999
5,41,15424,1996
5,41,15225,1997
5,41,15075,1998
5,41,14855,1999
5,43,17755,1996
5,43,17603,1997
5,43,17475,1998
5,43,17449,1999
5,45,73991,1996
5,45,76518,1997
5,45,78238,1998
5,45,80034,1999
5,47,16408,1996
5,47,16552,1997
5,47,16825,1998
5,47,16801,1999
5,49,10736,1996
5,49,10835,1997
5,49,10946,1998
5,49,11019,1999
5,51,81712,1996
5,51,82786,1997
5,51,83661,1998
5,51,84475,1999
5,53,15350,1996
5,53,15634,1997
5,53,15843,1998
5,53,15984,1999
5,55,34969,1996
5,55,35451,1997
5,55,36010,1998
5,55,36395,1999
5,57,21969,1996
5,57,21978,1997
5,57,22035,1998
5,57,22093,1999
5,59,28337,1996
5,59,28617,1997
5,59,28874,1998
5,59,29154,1999
5,61,13906,1996
5,61,13732,1997
5,61,13682,1998
5,61,13681,1999
5,63,32786,1996
5,63,32704,1997
5,63,32908,1998
5,63,33066,1999
5,65,12728,1996
5,65,13026,1997
5,65,13108,1998
5,65,13112,1999
5,67,18243,1996
5,67,17881,1997
5,67,17720,1998
5,67,17516,1999
5,69,82654,1996
5,69,82120,1997
5,69,81588,1998
5,69,80785,1999
5,71,20855,1996
5,71,21196,1997
5,71,21456,1998
5,71,21358,1999
5,73,9185,1996
5,73,9025,1997
5,73,8942,1998
5,73,8846,1999
5,75,17381,1996
5,75,17439,1997
5,75,17207,1998
5,75,17342,1999
5,77,12629,1996
5,77,12712,1997
5,77,12912,1998
5,77,12699,1999
5,79,14188,1996
5,79,14302,1997
5,79,14326,1998
5,79,14372,1999
5,81,13297,1996
5,81,13224,1997
5,81,13154,1998
5,81,13065,1999
5,83,21149,1996
5,83,21183,1997
5,83,21099,1998
5,83,21134,1999
5,85,47496,1996
5,85,49157,1997
5,85,50004,1998
5,85,51447,1999
5,87,13009,1996
5,87,13065,1997
5,87,13242,1998
5,87,13313,1999
5,89,14386,1996
5,89,14444,1997
5,89,14860,1998
5,89,14902,1999
5,91,39229,1996
5,91,39550,1997
5,91,39526,1998
5,91,39377,1999
5,93,50350,1996
5,93,50381,1997
5,93,50515,1998
5,93,49920,1999
5,95,10349,1996
5,95,10315,1997
5,95,10125,1998
5,95,9990,1999
5,97,8410,1996
5,97,8515,1997
5,97,8648,1998
5,97,8740,1999
5,99,9986,1996
5,99,10054,1997
5,99,9981,1998
5,99,10024,1999
5,101,8025,1996
5,101,8196,1997
5,101,8163,1998
5,101,8226,1999
5,103,28167,1996
5,103,27981,1997
5,103,27779,1998
5,103,27487,1999
5,105,9239,1996
5,105,9425,1997
5,105,9629,1998
5,105,9678,1999
5,107,27666,1996
5,107,27614,1997
5,107,27302,1998
5,107,27049,1999
5,109,10421,1996
5,109,10475,1997
5,109,10546,1998
5,109,10451,1999
5,111,24593,1996
5,111,24549,1997
5,111,24634,1998
5,111,24592,1999
5,113,19252,1996
5,113,19496,1997
5,113,19653,1998
5,113,19607,1999
5,115,50892,1996
5,115,51259,1997
5,115,52041,1998
5,115,52598,1999
5,117,9267,1996
5,117,9286,1997
5,117,9344,1998
5,117,9284,1999
5,119,350612,1996
5,119,348896,1997
5,119,348813,1998
5,119,349232,1999
5,121,17589,1996
5,121,17675,1997
5,121,17788,1998
5,121,17904,1999
5,123,28333,1996
5,123,28374,1997
5,123,28127,1998
5,123,27766,1999
5,125,74170,1996
5,125,75893,1997
5,125,77156,1998
5,125,78361,1999
5,127,10700,1996
5,127,10852,1997
5,127,10585,1998
5,127,10644,1999
5,129,7670,1996
5,129,7773,1997
5,129,7735,1998
5,129,7791,1999
5,131,105334,1996
5,131,105936,1997
5,131,105898,1998
5,131,106252,1999
5,133,14540,1996
5,133,14526,1997
5,133,14608,1998
5,133,14671,1999
5,135,16461,1996
5,135,16649,1997
5,135,16904,1998
5,135,17092,1999
5,137,10835,1996
5,137,10961,1997
5,137,11092,1998
5,137,11220,1999
5,139,45704,1996
5,139,45243,1997
5,139,45228,1998
5,139,44967,1999
5,141,15244,1996
5,141,15552,1997
5,141,15533,1998
5,141,15677,1999
5,143,140342,1996
5,143,143623,1997
5,143,144989,1998
5,143,146593,1999
5,145,62051,1996
5,145,63117,1997
5,145,64629,1998
5,145,65081,1999
5,147,9114,1996
5,147,8964,1997
5,147,8837,1998
5,147,8710,1999
5,149,18915,1996
5,149,19054,1997
5,149,18987,1998
5,149,18853,1999
6,1,1351804,1996
6,1,1372202,1997
6,1,1397050,1998
6,1,1415582,1999
6,3,1239,1996
6,3,1212,1997
6,3,1192,1998
6,3,1161,1999
6,5,33214,1996
6,5,33423,1997
6,5,33415,1998
6,5,34153,1999
6,7,192116,1996
6,7,193061,1997
6,7,194347,1998
6,7,195220,1999
6,9,38476,1996
6,9,39144,1997
6,9,39642,1998
6,9,40051,1999
6,11,18033,1996
6,11,18425,1997
6,11,18596,1998
6,11,18844,1999
6,13,881213,1996
6,13,899494,1997
6,13,917970,1998
6,13,933141,1999
6,15,26864,1996
6,15,27186,1997
6,15,27006,1998
6,15,26477,1999
6,17,151257,1996
6,17,154798,1997
6,17,158322,1998
6,17,161358,1999
6,19,743479,1996
6,19,750640,1997
6,19,755051,1998
6,19,763069,1999
6,21,26111,1996
6,21,26214,1997
6,21,26176,1998
6,21,26328,1999
6,23,122421,1996
6,23,122639,1997
6,23,122163,1998
6,23,121358,1999
6,25,140921,1996
6,25,142155,1997
6,25,143735,1998
6,25,145287,1999
6,27,18338,1996
6,27,18273,1997
6,27,18071,1998
6,27,17958,1999
6,29,618020,1996
6,29,624577,1997
6,29,631615,1998
6,29,642495,1999
6,31,113329,1996
6,31,114344,1997
6,31,118667,1998
6,31,123241,1999
6,33,55098,1996
6,33,54842,1997
6,33,55076,1998
6,33,55405,1999
6,35,31270,1996
6,35,33432,1997
6,35,33281,1998
6,35,33028,1999
6,37,9056547,1996
6,37,9126131,1997
6,37,9223807,1998
6,37,9329989,1999
6,39,109751,1996
6,39,112440,1997
6,39,114523,1998
6,39,116760,1999
6,41,232489,1996
6,41,234518,1997
6,41,236377,1998
6,41,236768,1999
6,43,15836,1996
6,43,15559,1997
6,43,15786,1998
6,43,15605,1999
6,45,82930,1996
6,45,83268,1997
6,45,83754,1998
6,45,84085,1999
6,47,190991,1996
6,47,193893,1997
6,47,197261,1998
6,47,200746,1999
6,49,9642,1996
6,49,9603,1997
6,49,9338,1998
6,49,9210,1999
6,51,10400,1996
6,51,10410,1997
6,51,10307,1998
6,51,10512,1999
6,53,347292,1996
6,53,358888,1997
6,53,366631,1998
6,53,371756,1999
6,55,116387,1996
6,55,117944,1997
6,55,119540,1998
6,55,120962,1999
6,57,88579,1996
6,57,89981,1997
6,57,91114,1998
6,57,92014,1999
6,59,2606488,1996
6,59,2665599,1997
6,59,2723782,1998
6,59,2760948,1999
6,61,213335,1996
6,61,220477,1997
6,61,229216,1998
6,61,239485,1999
6,63,20414,1996
6,63,20429,1997
6,63,20362,1998
6,63,20370,1999
6,65,1406769,1996
6,65,1439674,1997
6,65,1480708,1998
6,65,1530653,1999
6,67,1141118,1996
6,67,1152550,1997
6,67,1166699,1998
6,67,1184586,1999
6,69,44089,1996
6,69,46639,1997
6,69,48984,1998
6,69,51276,1999
6,71,1588541,1996
6,71,1609221,1997
6,71,1635967,1998
6,71,1669934,1999
6,73,2673685,1996
6,73,2722060,1997
6,73,2766123,1998
6,73,2820844,1999
6,75,735228,1996
6,75,740993,1997
6,75,745756,1998
6,75,746777,1999
6,77,531560,1996
6,77,539997,1997
6,77,549684,1998
6,77,563183,1999
6,79,228546,1996
6,79,231426,1997
6,79,234074,1998
6,79,236953,1999
6,81,685365,1996
6,81,695689,1997
6,81,701080,1998
6,81,702102,1999
6,83,382215,1996
6,83,386789,1997
6,83,389472,1998
6,83,391071,1999
6,85,1593625,1996
6,85,1621660,1997
6,85,1641848,1998
6,85,1647419,1999
6,87,235633,1996
6,87,238862,1997
6,87,243200,1998
6,87,245201,1999
6,89,161327,1996
6,89,162603,1997
6,89,164156,1998
6,89,164530,1999
6,91,3396,1996
6,91,3369,1997
6,91,3376,1998
6,91,3334,1999
6,93,44058,1996
6,93,44264,1997
6,93,44024,1998
6,93,43570,1999
6,95,366408,1996
6,95,371063,1997
6,95,376748,1998
6,95,385723,1999
6,97,419268,1996
6,97,426438,1997
6,97,433777,1998
6,97,439970,1999
6,99,413484,1996
6,99,419446,1997
6,99,426872,1998
6,99,436790,1999
6,101,75366,1996
6,101,76450,1997
6,101,77069,1998
6,101,78423,1999
6,103,53863,1996
6,103,53816,1997
6,103,54016,1998
6,103,54012,1999
6,105,13382,1996
6,105,13162,1997
6,105,13043,1998
6,105,12927,1999
6,107,346607,1996
6,107,350192,1997
6,107,354527,1998
6,107,358470,1999
6,109,52173,1996
6,109,52338,1997
6,109,53029,1998
6,109,53764,1999
6,111,710920,1996
6,111,722156,1997
6,111,732143,1998
6,111,745063,1999
6,113,149077,1996
6,113,151496,1997
6,113,153293,1998
6,113,155573,1999
6,115,60842,1996
6,115,60154,1997
6,115,59953,1998
6,115,59607,1999
8,1,309225,1996
8,1,315842,1997
8,1,323427,1998
8,1,331045,1999
8,3,14215,1996
8,3,14459,1997
8,3,14543,1998
8,3,14595,1999
8,5,454394,1996
8,5,462888,1997
8,5,472579,1998
8,5,482089,1999
8,7,7916,1996
8,7,8521,1997
8,7,9154,1998
8,7,9604,1999
8,9,4454,1996
8,9,4379,1997
8,9,4327,1998
8,9,4319,1999
8,11,5492,1996
8,11,5414,1997
8,11,5798,1998
8,11,5799,1999
8,13,256725,1996
8,13,261431,1997
8,13,266671,1998
8,13,273112,1999
8,15,14710,1996
8,15,14982,1997
8,15,15174,1998
8,15,15601,1999
8,17,2311,1996
8,17,2259,1997
8,17,2322,1998
8,17,2229,1999
8,19,8719,1996
8,19,8888,1997
8,19,9017,1998
8,19,9167,1999
8,21,7824,1996
8,21,7857,1997
8,21,7983,1998
8,21,8077,1999
8,23,3574,1996
8,23,3603,1997
8,23,3642,1998
8,23,3575,1999
8,25,4336,1996
8,25,4300,1997
8,25,4313,1998
8,25,4428,1999
8,27,3047,1996
8,27,3305,1997
8,27,3438,1998
8,27,3596,1999
8,29,25527,1996
8,29,25898,1997
8,29,26633,1998
8,29,27197,1999
8,31,495805,1996
8,31,499326,1997
8,31,498402,1998
8,31,499775,1999
8,33,1669,1996
8,33,1712,1997
8,33,1821,1998
8,33,1876,1999
8,35,111960,1996
8,35,126908,1997
8,35,141449,1998
8,35,156860,1999
8,37,30253,1996
8,37,31962,1997
8,37,33709,1998
8,37,34950,1999
8,39,16207,1996
8,39,17464,1997
8,39,18612,1998
8,39,19757,1999
8,41,472429,1996
8,41,479935,1997
8,41,490044,1998
8,41,499994,1999
8,43,42073,1996
8,43,43122,1997
8,43,44225,1998
8,43,44699,1999
8,45,36595,1996
8,45,37735,1997
8,45,39377,1998
8,45,40671,1999
8,47,3716,1996
8,47,3978,1997
8,47,4184,1998
8,47,4474,1999
8,49,9552,1996
8,49,9806,1997
8,49,10099,1998
8,49,10474,1999
8,51,12143,1996
8,51,12264,1997
8,51,12425,1998
8,51,12576,1999
8,53,677,1996
8,53,705,1997
8,53,736,1998
8,53,740,1999
8,55,6536,1996
8,55,6722,1997
8,55,6789,1998
8,55,6802,1999
8,57,1493,1996
8,57,1513,1997
8,57,1521,1998
8,57,1540,1999
8,59,490338,1996
8,59,496138,1997
8,59,500802,1998
8,59,509222,1999
8,61,1648,1996
8,61,1640,1997
8,61,1647,1998
8,61,1634,1999
8,63,7178,1996
8,63,7186,1997
8,63,7312,1998
8,63,7411,1999
8,65,6272,1996
8,65,6315,1997
8,65,6351,1998
8,65,6385,1999
8,67,39431,1996
8,67,40079,1997
8,67,40519,1998
8,67,41148,1999
8,69,221355,1996
8,69,225498,1997
8,69,231104,1998
8,69,236849,1999
8,71,14400,1996
8,71,14438,1997
8,71,14547,1998
8,71,14712,1999
8,73,5632,1996
8,73,5651,1997
8,73,5686,1998
8,73,5672,1999
8,75,18037,1996
8,75,18097,1997
8,75,17897,1998
8,75,17932,1999
8,77,108238,1996
8,77,110723,1997
8,77,112899,1998
8,77,115147,1999
8,79,672,1996
8,79,668,1997
8,79,703,1998
8,79,727,1999
8,81,12071,1996
8,81,12330,1997
8,81,12564,1998
8,81,12714,1999
8,83,21969,1996
8,83,22266,1997
8,83,22365,1998
8,83,22672,1999
8,85,29483,1996
8,85,30199,1997
8,85,30790,1998
8,85,31432,1999
8,87,24599,1996
8,87,25060,1997
8,87,25088,1998
8,87,25393,1999
8,89,20752,1996
8,89,20845,1997
8,89,20665,1998
8,89,20612,1999
8,91,3124,1996
8,91,3202,1997
8,91,3318,1998
8,91,3475,1999
8,93,11684,1996
8,93,12650,1997
8,93,13403,1998
8,93,14218,1999
8,95,4331,1996
8,95,4308,1997
8,95,4301,1998
8,95,4226,1999
8,97,13375,1996
8,97,13559,1997
8,97,13345,1998
8,97,13332,1999
8,99,13548,1996
8,99,13660,1997
8,99,13704,1998
8,99,13781,1999
8,101,130687,1996
8,101,132441,1997
8,101,134919,1998
8,101,136987,1999
8,103,6350,1996
8,103,6302,1997
8,103,6263,1998
8,103,6203,1999
8,105,11265,1996
8,105,11381,1997
8,105,11473,1998
8,105,11508,1999
8,107,16981,1996
8,107,17306,1997
8,107,17490,1998
8,107,17941,1999
8,109,5729,1996
8,109,5920,1997
8,109,6050,1998
8,109,6176,1999
8,111,565,1996
8,111,542,1997
8,111,526,1998
8,111,522,1999
8,113,5204,1996
8,113,5314,1997
8,113,5448,1998
8,113,5464,1999
8,115,2657,1996
8,115,2602,1997
8,115,2553,1998
8,115,2587,1999
8,117,17830,1996
8,117,18463,1997
8,117,18781,1998
8,117,19610,1999
8,119,18700,1996
8,119,19833,1997
8,119,20553,1998
8,119,21228,1999
8,121,4668,1996
8,121,4595,1997
8,121,4550,1998
8,121,4357,1999
8,123,151105,1996
8,123,155535,1997
8,123,159501,1998
8,123,165805,1999
8,125,9261,1996
8,125,9369,1997
8,125,9436,1998
8,125,9430,1999
9,1,830979,1996
9,1,833839,1997
9,1,837476,1998
9,1,841334,1999
9,3,830265,1996
9,3,827511,1997
9,3,827706,1998
9,3,829671,1999
9,5,179820,1996
9,5,180448,1997
9,5,181311,1998
9,5,182399,1999
9,7,147670,1996
9,7,148813,1997
9,7,150015,1998
9,7,151461,1999
9,9,792544,1996
9,9,792133,1997
9,9,792879,1998
9,9,793208,1999
9,11,251536,1996
9,11,250308,1997
9,11,246959,1998
9,11,246049,1999
9,13,129562,1996
9,13,130686,1997
9,13,131360,1998
9,13,132668,1999
9,15,104654,1996
9,15,104776,1997
9,15,104857,1998
9,15,105241,1999
10,1,121648,1996
10,1,122654,1997
10,1,124311,1998
10,1,126048,1999
10,3,474309,1996
10,3,478483,1997
10,3,482562,1998
10,3,487182,1999
10,5,131133,1996
10,5,133887,1997
10,5,137193,1998
10,5,140308,1999
11,1,538273,1996
11,1,528752,1997
11,1,521426,1998
11,1,519000,1999
12,1,196479,1996
12,1,197579,1997
12,1,198221,1998
12,1,198484,1999
12,3,20566,1996
12,3,20822,1997
12,3,21049,1998
12,3,21181,1999
12,5,144589,1996
12,5,146340,1997
12,5,146730,1998
12,5,147958,1999
12,7,24217,1996
12,7,24600,1997
12,7,24836,1998
12,7,24872,1999
12,9,453418,1996
12,9,459129,1997
12,9,464818,1998
12,9,470365,1999
12,11,1442665,1996
12,11,1476860,1997
12,11,1507770,1998
12,11,1535468,1999
12,13,12471,1996
12,13,12382,1997
12,13,12409,1998
12,13,12436,1999
12,15,130160,1996
12,15,132332,1997
12,15,134763,1998
12,15,136992,1999
12,17,109402,1996
12,17,111339,1997
12,17,113640,1998
12,17,116111,1999
12,19,128909,1996
12,19,133709,1997
12,19,137581,1998
12,19,141353,1999
12,21,185998,1996
12,21,192823,1997
12,21,199775,1998
12,21,207029,1999
12,23,50555,1996
12,23,51653,1997
12,23,52914,1998
12,23,53738,1999
12,27,24727,1996
12,27,24743,1997
12,27,24708,1998
12,27,24636,1999
12,29,12315,1996
12,29,12678,1997
12,29,12869,1998
12,29,12919,1999
12,31,721140,1996
12,31,730176,1997
12,31,734664,1998
12,31,738483,1999
12,33,274519,1996
12,33,280039,1997
12,33,284098,1998
12,33,282432,1999
12,35,42385,1996
12,35,44920,1997
12,35,47043,1998
12,35,49110,1999
12,37,10128,1996
12,37,10102,1997
12,37,10100,1998
12,37,9978,1999
12,39,44016,1996
12,39,44122,1997
12,39,44007,1998
12,39,44077,1999
12,41,12921,1996
12,41,13363,1997
12,41,13819,1998
12,41,14056,1999
12,43,8465,1996
12,43,8447,1997
12,43,8586,1998
12,43,8693,1999
12,45,13403,1996
12,45,13499,1997
12,45,13490,1998
12,45,13562,1999
12,47,12450,1996
12,47,12489,1997
12,47,12680,1998
12,47,12785,1999
12,49,20986,1996
12,49,21060,1997
12,49,21041,1998
12,49,21017,1999
12,51,28704,1996
12,51,29259,1997
12,51,29392,1998
12,51,29463,1999
12,53,121109,1996
12,53,123991,1997
12,53,126590,1998
12,53,128482,1999
12,55,74766,1996
12,55,75031,1997
12,55,74918,1998
12,55,74795,1999
12,57,893438,1996
12,57,909579,1997
12,57,925413,1998
12,57,940484,1999
12,59,17998,1996
12,59,18389,1997
12,59,18623,1998
12,59,18761,1999
12,61,96458,1996
12,61,97904,1997
12,61,99112,1998
12,61,100253,1999
12,63,44376,1996
12,63,44547,1997
12,63,44498,1998
12,63,44549,1999
12,65,12934,1996
12,65,13065,1997
12,65,13196,1998
